age,gender,country,salary,balance,account_type,num_products,has_cr_card,is_active_member,tenure_years,estimated_salary,churn,membership_duration_years
32.0,Male,India,51306.64,12325.89,Business,2,0,1,10,112471.55,0,4.953424657534247
34.0,Male,Germany,11235.72,35590.88,Savings,3,0,0,10,69025.74,1,6.1506849315068495
67.0,Male,USA,23334.86,61797.56,Checking,3,0,1,1,78379.4,0,6.734246575342466
49.0,Male,France,36205.44,2492.8,Savings,1,1,1,2,98438.77,1,6.175342465753425
24.0,Male,Cambodia,75400.42,47571.3,Business,1,1,1,6,65862.12,0,5.328767123287672
36.0,Female,France,-2481.11,10016.28,Checking,3,0,0,4,90517.05,0,6.213698630136986
24.0,Other,Germany,73532.67,28609.95,Checking,3,1,1,2,46701.78,0,2.8684931506849316
22.0,Male,France,68577.46,30777.71,Checking,1,0,1,10,98266.81,0,1.9589041095890412
57.0,Male,India,14627.76,11437.31,Savings,3,1,1,7,98671.73,0,4.013698630136986
38.0,Male,France,52075.7,16786.01,Savings,3,0,1,6,78246.34,0,1.9698630136986301
65.0,Male,UK,89096.51,33546.59,Checking,2,0,1,7,84372.31,0,1.2712328767123289
65.0,Male,India,33236.97,62535.79,Business,4,0,1,7,28162.05,0,6.446575342465754
68.0,Female,India,46200.58,44619.6,Checking,3,1,1,6,36169.73,0,2.410958904109589
74.0,Male,Germany,129026.4,2216.87,Savings,2,0,1,3,70384.22,1,6.602739726027397
64.0,Other,Germany,68147.45,44314.17,Checking,1,0,1,7,83300.59,0,1.5232876712328767
24.0,Female,France,53550.15,35820.14,Business,4,0,1,3,102808.9,0,8.583561643835617
54.0,Female,France,48073.53,22338.68,Savings,1,0,1,10,94328.15,1,5.06027397260274
40.0,Male,Germany,69326.49,26255.05,Savings,3,0,1,9,143927.05,0,9.983561643835616
28.0,Female,USA,77122.71,44951.08,Checking,4,1,1,1,72494.95,0,7.315068493150685
27.0,Male,France,6105.96,3560.01,Checking,4,1,0,10,111736.51,0,3.3643835616438356
74.0,Male,USA,4151.61,22061.14,Savings,4,0,1,5,116634.4,0,5.471232876712329
38.0,Male,India,35048.82,12090.94,Business,2,0,0,7,99701.37,0,5.46027397260274
72.0,Female,Cambodia,56153.92,19016.75,Checking,3,1,0,2,42511.31,0,2.5315068493150683
58.0,Male,Cambodia,61889.23,41586.96,Checking,3,0,0,9,69502.82,0,2.8
50.0,Male,UK,17413.54,35975.27,Savings,2,1,1,10,34737.73,0,3.9835616438356163
37.0,Male,USA,54880.41,48423.78,Business,2,1,0,10,40315.22,0,8.038356164383561
50.0,Male,France,58204.03,-10070.93,Savings,1,0,1,7,36520.51,0,7.071232876712329
57.0,Male,Cambodia,38753.81,29601.82,Business,1,0,0,4,87491.1,1,1.1726027397260275
52.0,Male,Germany,46637.74,32861.57,Savings,4,1,1,5,53530.51,1,7.657534246575342
51.0,Female,Germany,41837.48,2234.86,Savings,4,1,1,1,42374.92,0,6.402739726027397
53.0,Male,UK,71607.51,21232.39,Business,3,1,0,2,110297.39,0,5.616438356164384
44.0,Female,UK,60171.74,34574.22,Savings,4,0,1,1,69987.14,0,9.873972602739727
36.0,Female,India,31442.91,41414.36,Checking,4,1,1,5,73492.8,0,2.580821917808219
60.0,Male,USA,83876.17,41946.78,Checking,2,0,1,5,41152.07,0,2.9452054794520546
22.0,Female,UK,25817.68,-4423.78,Checking,4,0,1,6,56196.65,0,1.4301369863013698
46.0,Female,India,17177.28,22395.17,Checking,1,0,1,5,63673.77,0,1.1369863013698631
73.0,Female,India,53871.23,4407.49,Business,4,0,0,5,24358.32,0,1.0410958904109588
27.0,Female,India,53744.51,34882.71,Savings,4,1,0,8,55161.72,0,2.052054794520548
73.0,Female,Cambodia,61819.68,26379.46,Business,3,0,0,7,58552.69,0,9.610958904109589
72.0,Male,Cambodia,30466.97,22493.77,Checking,3,0,0,9,87350.67,1,7.504109589041096
57.0,Female,France,82327.01,98343.53,Savings,3,1,1,4,97118.58,0,1.6794520547945206
30.0,Male,UK,102868.45,13963.32,Savings,2,1,1,8,113351.74,0,6.002739726027397
46.0,Female,Cambodia,59458.79,34669.69,Business,1,0,0,9,83295.48,0,3.736986301369863
22.0,Male,Germany,67900.26,44571.59,Business,1,0,0,9,92378.88,0,8.419178082191781
29.0,Female,India,7121.47,42157.82,Business,2,1,1,5,104031.07,1,2.5178082191780824
30.0,Female,Germany,49127.75,46568.64,Checking,1,0,1,0,71394.4,0,5.668493150684932
39.0,Female,France,42600.09,42107.06,Savings,1,0,1,9,60292.75,0,8.687671232876712
57.0,Female,USA,38547.38,28392.88,Business,1,0,0,2,49703.45,0,1.2986301369863014
30.0,Female,France,46057.12,21879.78,Business,1,0,0,1,80699.4,0,8.167123287671233
18.0,Male,UK,23626.68,20158.76,Checking,4,1,1,4,128633.47,0,8.282191780821918
71.0,Female,India,47818.3,8635.11,Checking,2,0,0,1,46884.56,1,2.589041095890411
55.0,Female,France,33957.96,50751.31,Savings,2,1,1,4,48229.27,0,8.197260273972603
60.0,Female,India,79708.33,57076.87,Checking,4,0,0,4,107309.14,0,2.1945205479452055
70.0,Male,USA,68292.5,33450.38,Business,4,1,1,3,68991.19,0,7.304109589041096
69.0,Male,USA,84419.66,66995.79,Savings,3,0,1,6,35329.71,0,1.1561643835616437
18.0,Female,Germany,39343.02,57437.61,Savings,1,1,1,7,30637.13,0,5.772602739726027
28.0,Female,UK,66744.73,52821.21,Business,2,0,0,1,70758.84,0,8.23013698630137
60.0,Male,Germany,86755.49,40386.66,Savings,2,1,1,5,53380.47,1,7.3561643835616435
39.0,Male,Germany,9270.72,24692.69,Savings,1,1,1,2,51694.75,0,6.994520547945205
52.0,Female,Cambodia,42732.69,39704.34,Business,1,1,1,8,73765.28,0,3.0054794520547947
68.0,Female,UK,83913.02,43770.6,Business,2,0,1,10,43577.63,0,8.802739726027397
61.0,Male,UK,36173.26,15622.3,Savings,1,0,0,4,104947.45,0,7.487671232876712
23.0,Female,France,48372.52,59922.59,Checking,4,1,0,6,42487.75,0,7.901369863013699
45.0,Female,India,40507.62,63150.42,Business,1,0,0,0,98577.11,1,6.328767123287672
48.0,Male,USA,55241.16,50878.33,Checking,1,0,1,0,36369.49,0,5.005479452054795
72.0,Male,UK,33787.44,65070.79,Business,2,1,1,9,42613.04,0,9.29041095890411
22.0,Female,UK,48978.83,40483.04,Checking,4,1,1,9,86706.24,0,2.654794520547945
59.0,Male,France,53239.78,36024.31,Savings,1,1,1,2,46598.48,0,1.1369863013698631
71.0,Male,France,87912.03,28661.18,Business,4,1,1,9,53475.23,0,3.1424657534246574
65.0,Male,India,61656.55,34896.03,Savings,1,1,1,8,104390.52,0,7.273972602739726
61.0,Female,UK,30707.12,14182.8,Business,1,0,0,3,92219.73,0,8.093150684931507
34.0,Female,UK,41707.95,33327.97,Business,4,1,1,2,40571.75,0,3.5726027397260274
55.0,Female,France,77837.32,11633.04,Checking,2,1,1,10,46875.37,0,5.616438356164384
26.0,Male,Germany,49404.59,18983.58,Business,3,0,1,7,114844.68,0,6.608219178082192
27.0,Female,India,32672.33,59571.03,Savings,1,0,1,3,62891.35,0,6.926027397260274
37.0,Female,UK,62058.23,58643.38,Checking,4,1,1,8,68953.7,0,2.882191780821918
31.0,Male,USA,71953.62,52402.09,Checking,1,1,1,9,99900.08,0,6.747945205479452
43.0,Female,Cambodia,69074.15,23232.47,Business,1,0,1,3,106632.27,0,2.6986301369863015
46.0,Female,France,31315.49,21722.68,Checking,1,1,1,3,44368.24,0,7.254794520547946
66.0,Female,Cambodia,104624.21,62846.12,Business,3,1,1,2,118733.81,0,9.912328767123288
33.0,Female,Germany,69513.87,21689.9,Business,2,0,1,3,80523.86,0,9.043835616438356
51.0,Other,UK,85995.75,27538.08,Savings,3,0,1,2,91977.8,0,9.810958904109588
33.0,Female,USA,61426.56,585.73,Savings,2,0,1,6,30590.9,0,2.6246575342465754
50.0,Female,UK,56345.45,42025.32,Business,1,1,0,5,54770.57,1,6.238356164383561
20.0,Male,USA,57883.76,72928.43,Business,4,0,0,10,53202.09,0,4.764383561643836
40.0,Female,USA,72543.61,41032.25,Business,1,0,1,6,33580.44,0,7.013698630136986
28.0,Male,France,45871.12,30574.87,Business,3,0,1,6,87218.74,0,3.2356164383561645
65.0,Female,India,57627.71,48363.15,Business,2,1,1,10,76837.64,1,1.663013698630137
35.0,Male,USA,60834.33,36498.47,Savings,2,0,1,0,20799.3,0,8.07123287671233
64.0,Female,USA,-14148.89,36141.95,Business,3,0,1,8,49452.6,0,5.065753424657534
58.0,Male,Cambodia,72732.58,33353.72,Business,4,1,1,5,81291.25,0,2.863013698630137
61.0,Female,India,76952.57,39351.23,Savings,1,1,1,1,36790.51,0,2.1315068493150684
46.0,Male,UK,69185.77,26783.99,Checking,3,0,1,0,39646.63,0,7.391780821917808
67.0,Male,USA,67417.93,2434.54,Checking,1,0,1,3,62849.74,1,2.9835616438356163
22.0,Female,France,97786.3,71974.93,Checking,1,0,1,8,40424.95,0,3.2273972602739724
46.0,Male,India,57634.22,20968.69,Savings,1,1,1,8,76737.28,1,3.9917808219178084
46.0,Male,Cambodia,41571.25,42023.06,Checking,2,1,1,9,5356.03,0,2.2739726027397262
43.0,Male,USA,10031.55,12400.44,Checking,4,0,0,9,70865.5,0,5.254794520547946
57.0,Female,UK,69323.45,42608.52,Checking,2,0,0,9,32994.86,0,5.6657534246575345
20.0,Other,UK,44270.27,49850.5,Business,3,0,1,3,41336.67,0,9.827397260273973
19.0,Female,Germany,9758.69,55658.82,Checking,3,0,1,1,50799.51,1,1.621917808219178
42.0,Male,Germany,55995.3,46375.95,Checking,2,1,0,5,93513.08,1,3.356164383561644
36.0,Male,France,55296.49,31201.01,Business,1,1,1,5,91630.35,0,9.852054794520548
57.0,Other,Cambodia,52120.81,55484.53,Savings,2,0,1,8,59688.51,0,9.073972602739726
19.0,Male,USA,61266.72,23959.79,Business,4,1,1,3,103872.48,1,6.8493150684931505
36.0,Female,UK,18850.83,40965.03,Business,3,1,0,0,92754.27,0,2.408219178082192
18.0,Male,Germany,82678.73,20409.86,Checking,1,0,1,8,95770.48,0,6.734246575342466
44.0,Female,USA,68713.3,39595.45,Savings,2,1,1,6,110946.61,0,2.2904109589041095
71.0,Female,Cambodia,88944.27,64882.99,Business,2,1,1,8,107399.0,0,2.717808219178082
62.0,Male,USA,44009.95,50457.06,Savings,1,1,1,6,88178.12,0,6.632876712328767
72.0,Female,UK,68629.68,53441.19,Business,1,0,0,2,52731.11,1,3.43013698630137
66.0,Male,India,37039.62,33597.25,Checking,3,1,1,7,65803.67,0,5.019178082191781
52.0,Male,Germany,23571.35,17539.51,Business,3,1,1,7,69558.65,0,9.693150684931506
58.0,Female,France,64371.97,-2071.85,Savings,1,0,0,7,76501.3,0,8.197260273972603
22.0,Male,Germany,30264.11,13319.37,Business,3,0,1,1,4301.63,0,5.994520547945205
55.0,Female,USA,46941.06,37340.13,Savings,2,1,0,8,73563.5,0,3.158904109589041
21.0,Male,India,57776.1,-5657.98,Checking,4,0,1,10,124034.81,0,4.890410958904109
34.0,Male,Germany,47688.78,38540.89,Savings,3,0,1,6,139646.97,0,3.6136986301369864
70.0,Male,UK,24971.12,44878.08,Checking,2,0,0,8,135140.82,1,7.2246575342465755
38.0,Male,India,99027.68,3716.38,Checking,4,1,1,0,87661.75,0,9.158904109589042
70.0,Male,Cambodia,60759.87,52584.67,Business,2,1,1,2,68178.99,0,9.441095890410958
65.0,Male,Germany,99252.52,26571.56,Checking,4,1,1,7,45690.36,0,2.706849315068493
48.0,Female,USA,32079.9,2293.7,Savings,1,0,0,10,58778.76,1,3.1780821917808217
65.0,Female,UK,48482.59,1143.49,Checking,2,0,1,7,82242.57,0,2.5643835616438357
39.0,Female,USA,60052.03,33887.26,Business,1,0,1,6,54881.87,0,8.276712328767124
28.0,Male,Cambodia,96187.27,36696.26,Checking,1,0,1,0,66740.31,0,4.249315068493151
51.0,Female,USA,99075.82,34704.54,Savings,2,0,0,2,30880.75,0,1.9013698630136986
66.0,Male,Cambodia,47023.31,55739.52,Savings,1,0,0,4,54877.8,0,1.5616438356164384
67.0,Male,India,57740.88,23391.77,Savings,2,1,1,6,75416.18,0,6.109589041095891
27.0,Male,Germany,87885.05,28590.3,Checking,3,1,0,5,50551.51,0,4.717808219178083
55.0,Female,India,61271.85,56630.58,Business,4,1,0,2,75447.16,0,1.715068493150685
49.0,Male,Cambodia,65832.4,12588.53,Savings,2,0,0,8,42578.63,0,2.989041095890411
70.0,Female,UK,87653.2,38180.39,Business,2,0,0,4,91412.92,0,5.4082191780821915
65.0,Male,Cambodia,83620.48,39101.2,Business,4,1,1,1,55793.77,1,9.361643835616439
48.0,Female,Germany,84586.89,55456.66,Business,1,0,1,10,96586.4,0,9.057534246575342
54.0,Female,UK,75551.06,37233.82,Checking,1,0,1,4,44668.76,0,2.682191780821918
61.0,Male,France,93802.42,15868.52,Checking,1,0,1,0,42047.76,0,1.3095890410958904
48.0,Female,India,116231.57,49386.45,Savings,1,1,1,9,58470.79,0,5.789041095890411
23.0,Female,UK,86508.98,37795.3,Business,2,0,0,7,70673.33,0,4.52054794520548
31.0,Female,Germany,55992.29,56927.81,Business,3,0,1,4,54898.34,0,6.526027397260274
40.0,Female,India,87742.87,8864.75,Checking,3,1,0,1,71358.26,0,9.013698630136986
33.0,Male,France,51313.84,31848.39,Checking,3,0,1,5,54386.99,0,3.5205479452054793
42.0,Female,France,71870.64,35120.1,Savings,1,0,0,5,93969.28,0,9.227397260273973
56.0,Male,France,74799.37,50448.43,Checking,4,0,1,5,122914.54,0,9.602739726027398
19.0,Male,India,81553.79,52989.83,Checking,4,0,0,3,123582.79,0,6.975342465753425
55.0,Female,Germany,48508.13,35484.62,Savings,3,1,0,9,65756.15,0,3.287671232876712
58.0,Male,France,82084.59,27782.61,Business,2,0,1,3,83141.62,0,1.7205479452054795
56.0,Male,India,48952.45,38762.23,Business,1,1,1,7,35006.09,0,8.761643835616438
51.0,Male,India,78274.35,12187.62,Business,2,0,0,5,76385.73,0,5.16986301369863
68.0,Male,USA,59553.03,25214.38,Checking,3,0,0,8,33550.38,0,7.8191780821917805
57.0,Male,USA,14401.01,46399.54,Business,4,1,1,2,76955.36,0,6.764383561643836
60.0,Other,Cambodia,41581.02,42071.56,Savings,2,0,1,9,48891.64,0,7.235616438356164
42.0,Male,Germany,81203.06,21754.37,Savings,2,0,1,8,80333.89,0,2.252054794520548
53.0,Female,France,52408.74,19362.71,Business,1,0,1,4,42128.48,0,3.1397260273972605
74.0,Female,Germany,29667.68,20389.43,Business,4,1,1,4,36899.6,0,2.378082191780822
35.0,Other,USA,77403.44,37945.54,Checking,1,0,1,7,43267.09,0,3.0054794520547947
30.0,Male,France,58811.69,59023.64,Checking,3,1,0,6,60026.92,0,8.693150684931506
54.0,Female,India,53830.37,61441.61,Business,3,1,1,1,100195.26,0,5.389041095890411
44.0,Other,France,30542.36,16562.65,Business,4,1,1,6,98079.75,0,4.087671232876712
51.0,Female,USA,65250.51,41599.07,Checking,2,0,1,6,38832.04,0,2.347945205479452
28.0,Male,France,34777.58,40634.53,Savings,2,0,1,2,50532.19,1,5.6219178082191785
18.0,Female,India,44098.48,39236.5,Checking,2,1,1,10,104097.58,0,3.410958904109589
30.0,Female,UK,56483.3,15463.82,Checking,4,0,0,9,48676.79,0,9.076712328767123
47.0,Male,India,50856.87,20156.3,Savings,1,1,0,3,92792.96,0,2.2904109589041095
22.0,Male,USA,85694.75,41897.66,Savings,3,1,1,8,88559.61,0,4.501369863013698
35.0,Male,India,-4753.83,27303.82,Checking,1,1,1,2,99048.83,1,2.315068493150685
31.0,Male,Cambodia,55540.61,36810.76,Savings,2,1,1,3,61703.24,0,1.7452054794520548
30.0,Female,Germany,50930.53,14727.68,Checking,3,0,1,0,82554.44,0,3.16986301369863
49.0,Male,France,59787.22,25207.67,Savings,4,1,1,4,47647.14,0,4.895890410958904
24.0,Male,Cambodia,46393.13,8321.2,Savings,1,0,1,9,92714.3,0,7.723287671232876
25.0,Female,UK,85597.03,40286.1,Checking,3,1,0,7,135453.0,0,6.712328767123288
67.0,Male,UK,53557.18,28036.52,Checking,4,1,1,6,41144.97,0,5.282191780821917
24.0,Male,France,63323.66,40314.57,Savings,1,0,1,4,96166.96,0,5.380821917808219
69.0,Female,France,82306.4,27667.8,Checking,3,0,1,7,84645.18,0,1.0575342465753426
66.0,Male,Germany,61300.06,39713.27,Business,1,0,0,8,86283.66,0,9.158904109589042
33.0,Male,India,28269.76,71103.05,Checking,3,1,1,7,93326.76,1,9.293150684931506
60.0,Male,UK,49335.39,24524.46,Savings,3,1,0,7,84349.14,0,6.057534246575343
48.0,Female,USA,56897.07,44828.93,Checking,3,1,0,0,73068.03,0,8.898630136986302
68.0,Female,France,18835.95,21814.01,Business,3,0,1,10,114110.63,1,4.008219178082192
44.0,Female,France,42204.77,32359.06,Savings,4,0,0,4,81959.95,0,9.073972602739726
50.0,Male,Cambodia,58293.33,44458.47,Business,2,0,0,1,82803.81,0,6.33972602739726
70.0,Female,Cambodia,110305.1,40664.91,Savings,2,1,0,6,79874.24,1,1.3178082191780822
46.0,Female,Cambodia,69277.55,48816.43,Checking,2,1,1,1,61568.6,0,9.342465753424657
25.0,Male,UK,63943.48,54128.72,Business,1,1,0,5,101480.94,0,8.668493150684931
50.0,Female,Cambodia,102265.7,48295.88,Savings,1,1,1,1,41657.19,1,9.978082191780821
58.0,Female,France,74696.2,53404.81,Savings,4,1,1,0,92280.67,0,8.473972602739726
38.0,Male,USA,49827.61,20428.18,Business,3,1,1,10,57080.45,0,2.5424657534246577
58.0,Male,USA,28363.14,51013.05,Checking,4,0,1,10,51095.7,0,8.383561643835616
38.0,Male,UK,66541.19,27372.06,Checking,2,0,0,7,40715.7,0,6.03013698630137
42.0,Female,France,105554.98,48878.21,Checking,4,1,0,1,47045.23,0,5.005479452054795
59.0,Female,Germany,97825.8,9899.25,Savings,2,0,1,10,34851.92,0,1.1616438356164382
73.0,Male,Germany,76446.02,27884.53,Business,3,1,0,8,46701.91,0,5.36986301369863
40.0,Female,India,42834.89,21176.0,Checking,1,0,1,9,101647.88,0,9.643835616438356
28.0,Female,Germany,21234.15,42849.25,Checking,1,1,1,0,40659.04,0,1.4109589041095891
37.0,Female,France,65442.79,34695.38,Business,4,0,1,6,18649.25,0,7.413698630136986
42.0,Female,Germany,48224.72,32093.37,Checking,4,1,1,0,87500.11,0,9.810958904109588
43.0,Male,India,85051.39,55531.15,Business,3,1,1,8,-27712.49,0,8.917808219178083
57.0,Male,USA,22770.3,44416.96,Business,3,0,1,2,88691.54,0,6.095890410958904
69.0,Male,UK,56781.04,40794.48,Savings,2,1,0,3,67212.63,0,2.8164383561643835
29.0,Male,Germany,40832.79,35406.88,Savings,1,1,0,3,30391.08,1,2.0465753424657533
49.0,Male,UK,84782.19,19658.22,Savings,4,0,1,4,87824.74,0,9.654794520547945
50.0,Male,UK,73565.27,17465.97,Business,2,0,1,1,45627.25,0,1.8493150684931507
27.0,Female,Cambodia,39224.86,40544.74,Business,2,0,0,1,9922.45,0,1.0301369863013699
21.0,Female,Cambodia,81355.24,6718.61,Savings,2,1,1,6,55748.33,0,5.046575342465753
32.0,Male,USA,19430.91,34247.44,Checking,3,0,1,7,10628.03,1,4.526027397260274
68.0,Male,India,15337.63,37146.18,Business,3,0,1,2,52650.58,0,9.282191780821918
23.0,Female,France,37870.75,6786.67,Checking,1,0,1,4,47391.03,0,5.734246575342466
44.0,Female,France,10427.47,33876.29,Checking,3,1,1,3,53109.07,0,4.5698630136986305
22.0,Male,France,57185.92,35125.36,Checking,4,0,1,10,59963.09,0,7.838356164383562
22.0,Male,India,57980.3,76573.98,Business,1,0,1,9,83984.91,0,3.706849315068493
35.0,Female,Cambodia,49862.41,35188.4,Savings,1,1,1,7,38641.58,0,2.147945205479452
45.0,Male,India,73472.89,52503.84,Business,3,1,1,2,74247.26,0,6.413698630136986
52.0,Male,India,41915.21,43930.61,Business,3,1,1,10,94231.17,1,9.561643835616438
39.0,Male,Germany,27559.1,40159.27,Savings,2,1,1,1,34942.37,0,9.75068493150685
51.0,Male,UK,40069.21,51599.69,Savings,2,1,1,4,67189.56,0,5.063013698630137
21.0,Male,India,29490.6,6134.4,Business,1,0,1,3,60797.08,0,2.117808219178082
35.0,Male,India,44706.09,33227.64,Business,2,0,1,8,65675.5,1,6.904109589041096
58.0,Female,Germany,74900.43,40626.94,Checking,1,1,0,10,15438.68,0,3.4794520547945207
68.0,Female,UK,16089.54,15749.78,Business,4,1,0,6,93200.35,0,7.758904109589041
43.0,Other,Cambodia,51507.77,34065.74,Checking,2,0,1,0,58180.36,1,9.35890410958904
59.0,Male,Cambodia,83940.46,36881.21,Savings,1,0,1,8,30489.54,0,3.356164383561644
39.0,Male,France,86792.76,31625.96,Business,4,1,1,2,67544.57,0,1.936986301369863
64.0,Female,USA,42949.36,17249.95,Savings,4,0,1,0,59805.26,0,3.0767123287671234
50.0,Female,India,115330.6,19924.33,Checking,2,0,1,0,90971.8,0,4.638356164383562
60.0,Male,India,33709.78,28586.82,Checking,3,0,1,1,49016.03,0,1.9287671232876713
31.0,Male,USA,54288.25,42692.51,Checking,4,1,1,7,56234.97,0,7.136986301369863
48.0,Male,India,30742.81,36901.88,Savings,2,1,0,1,33752.48,0,5.416438356164384
27.0,Male,Cambodia,70827.15,38985.31,Savings,2,1,0,1,27907.61,0,1.273972602739726
68.0,Male,India,130030.52,30375.56,Checking,1,1,0,9,82868.15,0,3.0794520547945203
65.0,Other,Cambodia,44812.74,18343.67,Checking,1,0,1,3,46056.25,1,7.36986301369863
25.0,Female,Germany,55801.68,-25558.54,Business,1,1,1,9,75730.8,0,8.53972602739726
49.0,Male,Germany,87901.16,34729.08,Savings,1,0,1,5,69652.68,0,1.378082191780822
48.0,Female,USA,78737.66,29794.54,Checking,4,1,1,3,56462.35,0,5.616438356164384
51.0,Female,Germany,62072.93,59730.71,Savings,1,0,1,8,113897.47,0,1.1205479452054794
40.0,Male,France,63547.81,48780.76,Savings,4,1,1,9,42016.57,0,4.586301369863014
42.0,Male,France,86392.52,44523.38,Checking,3,1,0,6,53427.59,0,1.5616438356164384
24.0,Female,Cambodia,92584.51,15009.85,Checking,4,0,0,2,26291.35,0,9.66027397260274
36.0,Female,USA,22481.55,55393.22,Checking,1,0,1,0,56962.55,0,9.758904109589041
24.0,Female,UK,65675.74,37824.53,Checking,1,0,0,7,119697.07,0,8.523287671232877
64.0,Male,Cambodia,74454.33,27857.6,Savings,3,0,1,6,51425.97,0,7.693150684931507
25.0,Male,India,46696.09,19342.77,Business,1,1,1,9,55438.36,0,5.402739726027397
31.0,Female,UK,91975.52,21901.11,Business,1,1,1,0,89207.82,0,1.6904109589041096
18.0,Male,India,52786.98,29868.81,Savings,3,1,1,10,21061.75,0,4.936986301369863
30.0,Female,Cambodia,92669.75,14465.72,Checking,2,0,1,7,31263.37,0,3.175342465753425
20.0,Female,Germany,50791.44,35766.51,Business,3,1,0,1,96733.13,1,8.942465753424658
70.0,Female,Germany,66484.37,31695.78,Business,4,0,0,10,88038.48,0,2.558904109589041
45.0,Female,France,65931.54,48731.96,Checking,4,0,1,5,13719.62,0,4.846575342465753
55.0,Female,UK,101565.67,32015.62,Business,3,1,1,4,131378.54,0,9.893150684931507
68.0,Female,USA,78524.93,-1419.02,Savings,3,0,0,0,96101.87,1,9.315068493150685
53.0,Male,Germany,53193.63,12418.28,Savings,4,0,1,0,68442.38,0,7.041095890410959
20.0,Male,India,60462.44,16122.37,Savings,4,0,1,10,89660.7,0,3.1205479452054794
21.0,Male,USA,36386.22,76802.54,Checking,4,0,0,0,115734.62,0,3.6136986301369864
22.0,Male,India,57966.71,28203.06,Savings,4,0,1,6,90338.67,0,1.63013698630137
67.0,Male,France,94201.87,49351.67,Business,2,1,0,5,66546.76,0,5.789041095890411
43.0,Female,USA,93091.25,28872.59,Savings,1,0,1,5,79689.32,0,4.657534246575342
42.0,Male,USA,20878.73,30462.88,Savings,3,1,1,1,74979.41,0,2.2684931506849315
27.0,Female,India,16920.12,25495.55,Savings,1,1,1,4,67308.23,0,3.4547945205479453
25.0,Male,India,45171.71,21078.81,Savings,1,0,1,4,34694.66,0,8.252054794520548
